Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Createur_de_la_donnee,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,CP,Ville,nom_departement,nom_region,nom_membre,raison_sociale
Ferme de Gally,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Parc de loisirs, parc à thème']",48.941605,2.189682,33 rue de Chatou,Office de Tourisme Intercommunal de Saint Germain Boucles de Seine,2025-01-07, https://www.lesfermesdegally.com/,,"Pour quelques heures ou la journée, la Ferme de Gally de Sartrouville vous accueille dans une ambiance authentique. La ferme accueille les écoles et les centres de loisirs, ainsi que les anniversaires pour enfants (8 enfants max).",78500,Sartrouville,Yvelines,Île-de-France,Sartrouville,CA Saint Germain Boucles de Seine
Parc Interdépartemental des Sports de Choisy Paris Val-de-Marne,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Parc de loisirs, parc à thème']",48.7687,2.433449,Chemin des Boeufs Plaine Sud,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.tourisme-valdemarne.com/,,"Le parc interdépartemental des sports de Choisy Paris Val de Marne, entre Choisy-Le-Roi, Villeneuve-Saint-Georges et Créteil, s'étend sur 150 hectares. Cet espace vert propice aux pique-niques offre aires de jeux, parcours sensoriel et infrastructures sportives : terrains de football, rugby, beach volley, tennis, pistes d'athlétisme, VTT, base nautique, pistes cyclables. La Ferme des Gondoles attire les enfants avec une centaine d'animaux.",94000,Créteil,Val-de-Marne,Île-de-France,Créteil,Métropole du Grand Paris
Jardin du Pré Catelan,"['Site culturel', 'Parc et jardin', 'Lieu', ""Point d'intérêt""]",48.866302,2.254834,Route de Suresnes,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.paris.fr/,,"Niché au cœur du bois de Boulogne, le Pré Catelan est un ravissant jardin botanique entre le Lac Inférieur et le parc de Bagatelle. Fondé sous Louis XIV, ce lieu abrite la laiterie, le restaurant et le théâtre de verdure du jardin Shakespeare. Parfait pour une escapade romantique, il regorge d'arbres majestueux propices à la flânerie. Accessible en bus (ligne 244), une balade au Pré Catelan est une véritable invitation à la détente et à l'émerveillement.",75016,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Spa La Mer,"['Lieu', ""Point d'intérêt"", 'Prestataire de service']",48.86882,2.3305497,Park Hyatt Paris - Vendôme - 5 rue de la Paix,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.hyatt.com/fr-FR/spas/Le-Spa/home,,"Le magnifique Spa de l'hôtel Park Hyatt Paris-Vendôme offre un voyage sensoriel inoubliable avec son bain à remous, son salon de relaxation, son hammam, son sauna et ses quatre salles de soins. Conçu sur mesure par l'architecte Ed Tuttle, cet espace de 250m² propose des soins signatures d'exception et une carte de soins en partenariat avec la prestigieuse marque de cosmétiques La Mer. Un lieu idéal pour se ressourcer et vivre une expérience de bien-être unique.",75002,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Spa 28,"['Lieu', ""Point d'intérêt"", 'Prestataire de service']",48.849434,2.340037,28 rue Monsieur le Prince,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.spa28.fr/,,"Située à Saint-Germain-des-Prés, cette adresse a métamorphosé d'anciennes caves du XVIIIe siècle en un lieu d'une élégance épurée. La piscine, aux lignes géométriques turquoise, offre une atmosphère propice à la détente. Les soins ""planants"" utilisant les produits de Comptoir du Spa prolongent l'évasion procurée par ce sanctuaire de bien-être.",75006,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Église Sainte-Élisabeth de Hongrie,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site religieux']",48.86606,2.3606355,195 rue du Temple,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.sainteelisabethdehongrie.com/,,"L'église Sainte-Élisabeth de Hongrie, érigée en 1646 dans le pittoresque quartier du Marais, regorge de trésors artistiques. Datant du XIXe siècle, ses tableaux et fresques témoignent d'un riche passé artistique. Elle abrite également une série de cent bois sculptés du XVIIe siècle et des vitraux exceptionnels des années 1830. De plus, la présence de deux orgues en son sein en fait un lieu propice à la diffusion de concerts envoûtants.",75003,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Cercle Delacre,"['Lieu', ""Point d'intérêt"", 'Prestataire de service']",48.866825,2.301005,17 avenue George V,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.cercledelacre.com/,,"Situé avenue Georges V, l'Institut Marc Delacre est un lieu dédié à la beauté masculine, offrant une large gamme de prestations telles que des soins du dos et des yeux, des séances de bronzage, d'épilation ou de teinture. Son massage exclusif Asie-Energie mêle shiatsu, massage thaï et massage chinois du ventre, pour une expérience unique de bien-être. Une adresse incontournable pour prendre soin de soi dans une atmosphère de luxe et de détente.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Spa Mont Kailash,"['Lieu', ""Point d'intérêt"", 'Prestataire de service']",48.870663,2.3405123,16 rue Saint-Marc,Paris je t'aime - Office de Tourisme,2026-03-20, https://montkailash-bien-etre.fr/,,"Le Spa Mont Kailash, l'un des plus grands temples zen de la capitale, offre 500 m² de bien-être près de l'Opéra. Des soins et services inspirés des rituels tibétains sont proposés, ainsi qu'une expérience de yoga et méditation. Pour une ambiance plus intime, un autre spa est accessible au 19 rue Pierre Leroux, dans le 7e arrondissement.",75002,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Île de loisirs Le Port aux Cerises,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Parc de loisirs, parc à thème']",48.69315,2.403251,Rue du Port aux Cerises,Paris je t'aime - Office de Tourisme,2026-03-20, http://le-port-aux-cerises.iledeloisirs.fr/,,"Niché au cœur de la nature, ce parc d'attractions est parfait pour des journées en famille. Sensations fortes ou détente, chacun y trouvera son bonheur. Centre équestre, piscine à vagues, poney club, tennis... les activités ne manquent pas. Le cadre enchanteur de cet oasis de bien-être vous promet des aventures inoubliables en famille. Venez vivre des moments de bonheur dans ce havre de loisirs.",91210,Draveil,Essonne,Île-de-France,Draveil,CA Val d'Yerres Val de Seine
La Balle au Bond,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.8581133,2.336172317,Port des Saints Pères - face au 3 quai Malaquais,Paris je t'aime - Office de Tourisme,2026-03-20, http://laballeaubond.fr/,,"Située sur la Rive gauche, en face du musée du Louvre et près du musée d’Orsay, la péniche La Balle au Bond propose de nombreuses activités culturelles : expositions, concerts, rencontres littéraires. Un café lounge ouvert du mardi au samedi, avec brunch le week-end. Sa terrasse de 120 m² offre une vue sur la Seine et le Louvre, idéale pour un cocktail ou produits du terroir. Vérifiez la disponibilité, la péniche est souvent privatisée.",75006,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
La Cigale,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.88252,2.3401625,120 boulevard de Rochechouart,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.lacigale.fr/,,"La Cigale, monument historique depuis 1981 et redessinée par Philippe Starck, accueille toute l'année des artistes renommés. Ce lieu chargé d'histoire, autrefois cabaret puis cinéma, est désormais une salle de concert incontournable. Sa programmation éclectique mêle artistes avant-gardistes et rockeurs, offrant ainsi des soirées musicales uniques.",75018,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
"Ministère de l’économie, des finances et de la relance","['Site culturel', 'Lieu', ""Point d'intérêt"", 'Bâtiment civil remarquable']",48.840973,2.3778696,139 rue de Bercy,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.economie.gouv.fr/,,"Découvrez le Ministère des Finances lors des Journées européennes du patrimoine pour explorer cette imposante fourmilière au-dessus du fleuve. Déplacé à Bercy entre 1983 et 1989, il se compose de trois bâtiments modernes, nommés Colbert, Vauban et Necker. Avec ses deux arches monumentales de 72 mètres, véritables portes d'entrée de la capitale, le Ministère des Finances attire par son fonctionnement interne et son architecture remarquable. À ne pas manquer pour apprécier toute sa splendeur.",75012,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Bowling Mouffetard,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.842236,2.3498504,13 rue Gracieuse - 73 rue Mouffetard,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.bowlingmouffetard.fr/,,"Découvrez un lieu de divertissement unique proposant 8 pistes de bowling, des bars animés, une variété de jeux, des tables de billard, le tout dans une ambiance musicale dynamique. Parfait pour passer une soirée conviviale entre amis ou en famille. Venez profiter d'une expérience ludique et festive dans un cadre original et chaleureux !",75005,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Salon Dessange Elysées,"['Lieu', ""Point d'intérêt"", 'Prestataire de service']",48.867912,2.3098407,39 avenue Franklin Roosevelt,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.dessange.com/,,"Le salon Dessange est un véritable bijou, mêlant le blanc, le noir et le champagne dans un décor élégant. Au cœur de cet espace, un salon de coiffure et de beauté renommé côtoie un spa dédié à la santé capillaire et à la beauté globale. Entre les extensions capillaires et le Foot Spa, tout est pensé pour offrir une expérience de beauté complète et raffinée.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Théâtre Darius Milhaud,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.886,2.3933165,80 allée Darius Milhaud,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.theatredariusmilhaud.fr/,,"Situé à proximité du parc de la Villette, le théâtre Darius Milhaud offre une programmation riche et variée. Théâtre, musique, et spectacles pour enfants y sont à l'honneur. En plus de ces représentations, le lieu propose des cours de pratique théâtrale adaptés aux adultes et aux enfants. Une offre culturelle et artistique pour tous les goûts et tous les âges !",75019,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Le piano vache,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.847313,2.3477454,8 rue Laplace,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.lepianovache.com/,,"Le Piano Vache, célèbre à Paris pour son charme intemporel, est un piano-bar vintage immortalisé à l'écran dans des films cultes tels que ""Le Péril jeune"" ou ""Sex Boys"". Son ambiance chaleureuse et décalée, avec son piano ancien, ses salles originales, ses tables usées et sa déco vivante, attire une clientèle en quête d'originalité. Le soir, c'est un lieu festif et convivial où la bonne humeur règne, le tout à des prix abordables. Une expérience authentique et joyeuse au cœur de Paris!",75005,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Studio 13/16,"['Site culturel', 'Lieu', ""Point d'intérêt""]",48.860367,2.3475943,Centre Pompidou - Place Georges Pompidou,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.centrepompidou.fr/,,"Le Studio 13/16 du Centre Pompidou est dédié aux ados de 13 à 16 ans. Il propose des ateliers de musique, vidéo, arts graphiques et numériques. Animés par des pros, ces activités encouragent la créativité et la découverte artistique. Cet espace dynamique offre aux jeunes une initiation stimulante à diverses disciplines.",75004,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Île de loisirs de Cergy-Pontoise,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Parc de loisirs, parc à thème']",49.0246951,2.0533603,Rue des Étangs - BP 70 001,Paris je t'aime - Office de Tourisme,2026-03-20, https://cergy-pontoise.iledeloisirs.fr/,,"A seulement 30 min de Paris, l'Île de loisirs de Cergy-Pontoise s'étend sur 250 hectares entre eau et verdure. Les familles y trouvent détente avec plage, école de cirque et jeux pour enfants. Les amateurs de pêche apprécient également. Les sportifs peuvent profiter de nombreuses activités à sensations fortes comme l'accro-speeder, le rolling bulle, le téléski nautique, le rafting, la vague à surf et la voile. Un havre de paix aux portes de la capitale, offrant une atmosphère vacancière.",95001,Cergy,Val-d'Oise,Île-de-France,Cergy,CA de Cergy-Pontoise
Halle Georges Carpentier,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Stade']",48.8202,2.3672361,81 boulevard Massena,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.paris.fr/,,"La Halle Carpentier, au sein d'un complexe sportif, offre diverses installations : gymnase, terrains de football, rugby, athlétisme. Avec des gradins pour plus de 4 000 spectateurs, elle accueille confortablement. Pratique, elle propose restauration, infirmerie, salles de presse et réunion. Chaque année, divers événements sportifs, nationaux et internationaux, en font un lieu incontournable pour les passionnés de sport.",75013,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
La Cave du 38Riv',"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.85643,2.3565068,38 rue de Rivoli,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.38riv.com/,,"Le Marais, quartier emblématique de Paris, recèle des trésors cachés comme la Cave du 38RIV’. Ce club intimiste propose des concerts jazz, baroques, classiques, du théâtre, des animations et des chansonniers. On peut également y privatiser pour des événements. Avec un service de bar assuré 30 minutes avant chaque concert, ce lieu atypique mêle culture et convivialité à la perfection. Une adresse à découvrir absolument pour les amateurs de découvertes artistiques originales.",75004,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Château de Versailles Spectacles,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.806488,2.1232784,Grille du Dragon - Pavillon des Roulettes,Paris je t'aime - Office de Tourisme,2026-03-20,,,"Depuis 1770, l’Opéra Royal du Château de Versailles, construit pour le mariage de Louis XVI et Marie-Antoinette, est une salle prestigieuse en Europe. Avec un vaste répertoire du XVIIIe siècle, il accueille chaque année des artistes renommés tels que Cecilia Bartoli, Jordi Savall, Lang Lang et Philippe Jaroussky. Château de Versailles Spectacles maintient cet héritage en offrant aux amateurs de musique classique la possibilité de revivre ce lieu exceptionnel.",78000,Versailles,Yvelines,Île-de-France,Versailles,CA Versailles Grand Parc (CAVGP)
